time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.level,.name,.msg,.file,.function,.line,.topics
2025/07/05/17:47:55.633916,49,1751712475,444730250,,2,/record_1751712475333892350,Subscribing to /mavros/log_transfer/raw/log_data,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.633920,50,1751712475,445802487,,2,/record_1751712475333892350,Subscribing to /mavros/mag_calibration/status,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.633922,51,1751712475,448449270,,2,/record_1751712475333892350,Subscribing to /mavros/mag_calibration/report,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.633925,52,1751712475,450420418,,2,/record_1751712475333892350,Subscribing to /mavros/manual_control/control,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.633927,53,1751712475,455174482,,2,/record_1751712475333892350,Subscribing to /mavros/mount_control/orientation,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.633953,54,1751712475,457137223,,2,/record_1751712475333892350,Subscribing to /mavros/mount_control/status,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.633955,55,1751712475,458358753,,2,/record_1751712475333892350,Subscribing to /mavros/nav_controller_output,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.633958,56,1751712475,459321839,,2,/record_1751712475333892350,Subscribing to /mavros/odometry/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.633962,57,1751712475,460950058,,2,/record_1751712475333892350,Subscribing to /mavros/param/param_value,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.633965,58,1751712475,464099466,,2,/record_1751712475333892350,Subscribing to /mavros/rallypoint/waypoints,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.633968,59,1751712475,465681905,,2,/record_1751712475333892350,Subscribing to /mavros/rangefinder/rangefinder,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.633971,60,1751712475,468775857,,2,/record_1751712475333892350,Subscribing to /mavros/rc/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.633974,61,1751712475,470329182,,2,/record_1751712475333892350,Subscribing to /mavros/rc/out,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.633976,62,1751712475,472250397,,2,/record_1751712475333892350,Subscribing to /mavros/setpoint_raw/target_local,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.633980,63,1751712475,473297633,,2,/record_1751712475333892350,Subscribing to /mavros/setpoint_raw/target_global,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.633982,64,1751712475,475068102,,2,/record_1751712475333892350,Subscribing to /mavros/setpoint_raw/target_attitude,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.633997,65,1751712475,477270655,,2,/record_1751712475333892350,Subscribing to /mavros/setpoint_trajectory/desired,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.633999,66,1751712475,479119808,,2,/record_1751712475333892350,Subscribing to /mavros/state,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634003,67,1751712475,480419704,,2,/record_1751712475333892350,Subscribing to /mavros/extended_state,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634008,68,1751712475,482026711,,2,/record_1751712475333892350,Subscribing to /mavros/battery,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634011,69,1751712475,483707880,,2,/record_1751712475333892350,Subscribing to /mavros/estimator_status,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634015,70,1751712475,485146660,,2,/record_1751712475333892350,Subscribing to /mavros/statustext/recv,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634020,71,1751712475,486179015,,2,/record_1751712475333892350,Subscribing to /mavros/sys_status,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634296,72,1751712475,489166294,,2,/record_1751712475333892350,Subscribing to /mavros/time_reference,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634300,73,1751712475,490368432,,2,/record_1751712475333892350,Subscribing to /mavros/timesync_status,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634303,74,1751712475,494001785,,2,/record_1751712475333892350,Subscribing to /mavros/terrain/report,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634307,75,1751712475,497434010,,2,/record_1751712475333892350,Subscribing to /mavros/trajectory/desired,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634311,76,1751712475,499908954,,2,/record_1751712475333892350,Subscribing to /mavros/tunnel/out,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634314,77,1751712475,502559158,,2,/record_1751712475333892350,Subscribing to /mavros/vfr_hud,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634318,78,1751712475,505958167,,2,/record_1751712475333892350,Subscribing to /mavros/mission/waypoints,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634321,79,1751712475,513820794,,2,/record_1751712475333892350,Subscribing to /mavros/mission/reached,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634325,80,1751712475,519163905,,2,/record_1751712475333892350,Subscribing to /mavros/wind_estimation,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634328,81,1751712475,520982523,,2,/record_1751712475333892350,Subscribing to /mavlink/gcs_ip,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634331,82,1751712475,522619039,,2,/record_1751712475333892350,Subscribing to /tf_simple/pose,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634334,83,1751712475,523652191,,2,/record_1751712475333892350,Subscribing to /tf_simple/yaw,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634336,84,1751712475,524913328,,2,/record_1751712475333892350,Subscribing to /asv/odom,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634339,85,1751712475,527153009,,2,/record_1751712475333892350,Subscribing to /map/corners,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634343,86,1751712475,528640711,,2,/record_1751712475333892350,Subscribing to /waypoint_nav/feedback,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634346,87,1751712475,529693534,,2,/record_1751712475333892350,Subscribing to /initialpose,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634349,88,1751712475,530836202,,2,/record_1751712475333892350,Subscribing to /clicked_point,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634352,89,1751712475,532918312,,2,/record_1751712475333892350,Subscribing to /waypoint_nav/update_full,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634356,90,1751712475,534595463,,2,/record_1751712475333892350,Subscribing to /waypoint_nav/update,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634360,91,1751712475,541719847,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_1/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634362,92,1751712475,547731165,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_1/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634365,93,1751712475,549908816,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_2/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634395,94,1751712475,551829959,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_2/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634400,95,1751712475,553076918,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_3/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634403,96,1751712475,554919209,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_3/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634408,97,1751712475,556689484,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_4/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634411,98,1751712475,558332916,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_4/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634416,99,1751712475,559880803,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_5/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634419,100,1751712475,561746622,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_5/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634423,101,1751712475,563981516,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_6/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634426,102,1751712475,565458765,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_6/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634430,103,1751712475,570153962,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_7/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634433,104,1751712475,571541421,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_7/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634455,105,1751712475,572657315,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_8/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634458,106,1751712475,573735266,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_8/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634462,107,1751712475,577246812,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_9/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634465,108,1751712475,581208667,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_9/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634468,109,1751712475,589346575,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_10/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634470,110,1751712475,591241777,,2,/record_1751712475333892350,Subscribing to /waypoints/mission_10/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634473,111,1751712475,592806900,,2,/record_1751712475333892350,Subscribing to /camera/critline,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634475,112,1751712475,623282264,,2,/record_1751712475333892350,Subscribing to /camera/boatside,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634478,113,1751712475,626037546,,2,/record_1751712475333892350,Subscribing to /manualctrl,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634490,114,1751712475,627624366,,2,/record_1751712475333892350,Subscribing to /rviz_plugin/stateMission,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634492,115,1751712475,628837482,,2,/record_1751712475333892350,Subscribing to /sequenceMission,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:47:55.634499,116,1751712475,631646802,,2,/record_1751712475333892350,Subscribing to /rviz_plugin/jumpWP,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
