time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.level,.name,.msg,.file,.function,.line,.topics
2025/07/05/17:44:13.307816,73,1751712253,153564642,,2,/record_1751712252995251830,Subscribing to /mavros/timesync_status,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307819,74,1751712253,154732183,,2,/record_1751712252995251830,Subscribing to /mavros/terrain/report,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307822,75,1751712253,155901790,,2,/record_1751712252995251830,Subscribing to /mavros/trajectory/desired,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307826,76,1751712253,159365498,,2,/record_1751712252995251830,Subscribing to /mavros/tunnel/out,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307832,77,1751712253,160868905,,2,/record_1751712252995251830,Subscribing to /mavros/vfr_hud,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307835,78,1751712253,166359173,,2,/record_1751712252995251830,Subscribing to /mavros/mission/waypoints,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307839,79,1751712253,168270901,,2,/record_1751712252995251830,Subscribing to /mavros/mission/reached,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307843,80,1751712253,172058560,,2,/record_1751712252995251830,Subscribing to /mavros/wind_estimation,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307848,81,1751712253,175716756,,2,/record_1751712252995251830,Subscribing to /mavlink/gcs_ip,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307851,82,1751712253,181882949,,2,/record_1751712252995251830,Subscribing to /tf_simple/pose,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307858,83,1751712253,187771248,,2,/record_1751712252995251830,Subscribing to /tf_simple/yaw,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307862,84,1751712253,190180242,,2,/record_1751712252995251830,Subscribing to /asv/odom,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307869,85,1751712253,191517888,,2,/record_1751712252995251830,Subscribing to /map/corners,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307875,86,1751712253,193176939,,2,/record_1751712252995251830,Subscribing to /waypoint_nav/feedback,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307878,87,1751712253,194471093,,2,/record_1751712252995251830,Subscribing to /initialpose,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307882,88,1751712253,196327356,,2,/record_1751712252995251830,Subscribing to /clicked_point,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307887,89,1751712253,197799205,,2,/record_1751712252995251830,Subscribing to /waypoint_nav/update_full,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307890,90,1751712253,198890791,,2,/record_1751712252995251830,Subscribing to /waypoint_nav/update,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307894,91,1751712253,200095375,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_1/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307898,92,1751712253,202441417,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_1/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307903,93,1751712253,207439818,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_2/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307907,94,1751712253,213607494,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_2/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307911,95,1751712253,218644755,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_3/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307914,96,1751712253,219936389,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_3/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307917,97,1751712253,221210715,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_4/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307920,98,1751712253,222745890,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_4/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307925,99,1751712253,224301199,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_5/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307928,100,1751712253,225617392,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_5/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307931,101,1751712253,259088082,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_6/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307938,102,1751712253,261907424,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_6/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307940,103,1751712253,263862292,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_7/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307947,104,1751712253,267131551,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_7/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307950,105,1751712253,269772172,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_8/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307954,106,1751712253,272950776,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_8/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307957,107,1751712253,274420880,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_9/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307961,108,1751712253,275877243,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_9/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307966,109,1751712253,277186388,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_10/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307970,110,1751712253,283640733,,2,/record_1751712252995251830,Subscribing to /waypoints/mission_10/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307973,111,1751712253,289785656,,2,/record_1751712252995251830,Subscribing to /camera/critline,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307976,112,1751712253,291585556,,2,/record_1751712252995251830,Subscribing to /camera/boatside,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307980,113,1751712253,293927718,,2,/record_1751712252995251830,Subscribing to /manualctrl,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307983,114,1751712253,295017864,,2,/record_1751712252995251830,Subscribing to /rviz_plugin/stateMission,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307987,115,1751712253,296044919,,2,/record_1751712252995251830,Subscribing to /sequenceMission,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:44:13.307991,116,1751712253,296974580,,2,/record_1751712252995251830,Subscribing to /rviz_plugin/jumpWP,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
