time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.level,.name,.msg,.file,.function,.line,.topics
2025/07/05/17:49:30.924011,33,1751712570,685488295,,2,/record_1751712570616650231,Subscribing to /mavros/imu/mag,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924017,34,1751712570,687137041,,2,/record_1751712570616650231,Subscribing to /mavros/imu/temperature_imu,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924020,35,1751712570,688036197,,2,/record_1751712570616650231,Subscribing to /mavros/imu/temperature_baro,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924023,36,1751712570,688842514,,2,/record_1751712570616650231,Subscribing to /mavros/imu/static_pressure,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924030,37,1751712570,689620022,,2,/record_1751712570616650231,Subscribing to /mavros/imu/diff_pressure,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924076,38,1751712570,690739423,,2,/record_1751712570616650231,Subscribing to /mavros/imu/data_raw,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924080,39,1751712570,691835629,,2,/record_1751712570616650231,Subscribing to /mavros/landing_target/pose_in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924083,40,1751712570,693949712,,2,/record_1751712570616650231,Subscribing to /mavros/landing_target/lt_marker,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924087,41,1751712570,695843985,,2,/record_1751712570616650231,Subscribing to /mavros/local_position/pose,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924090,42,1751712570,697121044,,2,/record_1751712570616650231,Subscribing to /mavros/local_position/pose_cov,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924097,43,1751712570,697944212,,2,/record_1751712570616650231,Subscribing to /mavros/local_position/velocity_local,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924100,44,1751712570,698789323,,2,/record_1751712570616650231,Subscribing to /mavros/local_position/velocity_body,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924107,45,1751712570,699902080,,2,/record_1751712570616650231,Subscribing to /mavros/local_position/velocity_body_cov,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924111,46,1751712570,700711220,,2,/record_1751712570616650231,Subscribing to /mavros/local_position/accel,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924119,47,1751712570,701544004,,2,/record_1751712570616650231,Subscribing to /mavros/local_position/odom,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924123,48,1751712570,743107771,,2,/record_1751712570616650231,Subscribing to /mavros/log_transfer/raw/log_entry,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924128,49,1751712570,746835633,,2,/record_1751712570616650231,Subscribing to /mavros/log_transfer/raw/log_data,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924133,50,1751712570,750147700,,2,/record_1751712570616650231,Subscribing to /mavros/mag_calibration/status,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924136,51,1751712570,752745069,,2,/record_1751712570616650231,Subscribing to /mavros/mag_calibration/report,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924192,52,1751712570,754764073,,2,/record_1751712570616650231,Subscribing to /mavros/manual_control/control,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924198,53,1751712570,756374639,,2,/record_1751712570616650231,Subscribing to /mavros/mount_control/orientation,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924201,54,1751712570,758258806,,2,/record_1751712570616650231,Subscribing to /mavros/mount_control/status,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924204,55,1751712570,759866255,,2,/record_1751712570616650231,Subscribing to /mavros/nav_controller_output,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924207,56,1751712570,761752380,,2,/record_1751712570616650231,Subscribing to /mavros/odometry/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924212,57,1751712570,763413790,,2,/record_1751712570616650231,Subscribing to /mavros/param/param_value,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924217,58,1751712570,765183300,,2,/record_1751712570616650231,Subscribing to /mavros/rallypoint/waypoints,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924222,59,1751712570,766967481,,2,/record_1751712570616650231,Subscribing to /mavros/rangefinder/rangefinder,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924226,60,1751712570,767804021,,2,/record_1751712570616650231,Subscribing to /mavros/rc/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924232,61,1751712570,768872972,,2,/record_1751712570616650231,Subscribing to /mavros/rc/out,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924236,62,1751712570,770143939,,2,/record_1751712570616650231,Subscribing to /mavros/setpoint_raw/target_local,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924239,63,1751712570,771820690,,2,/record_1751712570616650231,Subscribing to /mavros/setpoint_raw/target_global,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924242,64,1751712570,772771469,,2,/record_1751712570616650231,Subscribing to /mavros/setpoint_raw/target_attitude,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924245,65,1751712570,774237676,,2,/record_1751712570616650231,Subscribing to /mavros/setpoint_trajectory/desired,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924250,66,1751712570,775117289,,2,/record_1751712570616650231,Subscribing to /mavros/state,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924255,67,1751712570,776110743,,2,/record_1751712570616650231,Subscribing to /mavros/extended_state,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924259,68,1751712570,777000670,,2,/record_1751712570616650231,Subscribing to /mavros/battery,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924262,69,1751712570,777865287,,2,/record_1751712570616650231,Subscribing to /mavros/estimator_status,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924266,70,1751712570,778753768,,2,/record_1751712570616650231,Subscribing to /mavros/statustext/recv,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924269,71,1751712570,779589902,,2,/record_1751712570616650231,Subscribing to /mavros/sys_status,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924274,72,1751712570,780790916,,2,/record_1751712570616650231,Subscribing to /mavros/time_reference,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924277,73,1751712570,783058615,,2,/record_1751712570616650231,Subscribing to /mavros/timesync_status,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924281,74,1751712570,787903408,,2,/record_1751712570616650231,Subscribing to /mavros/terrain/report,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924287,75,1751712570,789961822,,2,/record_1751712570616650231,Subscribing to /mavros/trajectory/desired,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924293,76,1751712570,795001687,,2,/record_1751712570616650231,Subscribing to /mavros/tunnel/out,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924297,77,1751712570,796738477,,2,/record_1751712570616650231,Subscribing to /mavros/vfr_hud,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924300,78,1751712570,797900670,,2,/record_1751712570616650231,Subscribing to /mavros/mission/waypoints,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924305,79,1751712570,803479819,,2,/record_1751712570616650231,Subscribing to /mavros/mission/reached,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924309,80,1751712570,806749917,,2,/record_1751712570616650231,Subscribing to /mavros/wind_estimation,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924343,81,1751712570,808575373,,2,/record_1751712570616650231,Subscribing to /mavlink/gcs_ip,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924348,82,1751712570,810101933,,2,/record_1751712570616650231,Subscribing to /tf_simple/pose,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924351,83,1751712570,811305263,,2,/record_1751712570616650231,Subscribing to /tf_simple/yaw,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924356,84,1751712570,813553777,,2,/record_1751712570616650231,Subscribing to /asv/odom,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924360,85,1751712570,815250759,,2,/record_1751712570616650231,Subscribing to /map/corners,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924365,86,1751712570,817208955,,2,/record_1751712570616650231,Subscribing to /waypoint_nav/feedback,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924370,87,1751712570,818597295,,2,/record_1751712570616650231,Subscribing to /initialpose,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924374,88,1751712570,820141172,,2,/record_1751712570616650231,Subscribing to /clicked_point,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924378,89,1751712570,821451396,,2,/record_1751712570616650231,Subscribing to /waypoint_nav/update_full,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924384,90,1751712570,822717313,,2,/record_1751712570616650231,Subscribing to /waypoint_nav/update,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924388,91,1751712570,823819185,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_1/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924392,92,1751712570,824883006,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_1/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924395,93,1751712570,827360798,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_2/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924401,94,1751712570,829376708,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_2/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924405,95,1751712570,834149697,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_3/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924411,96,1751712570,836905445,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_3/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924417,97,1751712570,838263770,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_4/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924421,98,1751712570,839654993,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_4/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924423,99,1751712570,842889842,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_5/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924428,100,1751712570,844984855,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_5/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924432,101,1751712570,852386162,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_6/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924436,102,1751712570,856335906,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_6/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924440,103,1751712570,858658236,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_7/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924443,104,1751712570,895220920,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_7/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924446,105,1751712570,901267179,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_8/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924450,106,1751712570,905387233,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_8/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924453,107,1751712570,907004961,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_9/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924458,108,1751712570,909491912,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_9/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924461,109,1751712570,912571472,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_10/pre,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924466,110,1751712570,915102759,,2,/record_1751712570616650231,Subscribing to /waypoints/mission_10/in,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924471,111,1751712570,916348958,,2,/record_1751712570616650231,Subscribing to /camera/critline,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924474,112,1751712570,917467647,,2,/record_1751712570616650231,Subscribing to /camera/boatside,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924477,113,1751712570,919031277,,2,/record_1751712570616650231,Subscribing to /manualctrl,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924482,114,1751712570,920012738,,2,/record_1751712570616650231,Subscribing to /rviz_plugin/stateMission,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924500,115,1751712570,920929012,,2,/record_1751712570616650231,Subscribing to /sequenceMission,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
2025/07/05/17:49:30.924502,116,1751712570,921890202,,2,/record_1751712570616650231,Subscribing to /rviz_plugin/jumpWP,/tmp/binarydeb/ros-noetic-rosbag-1.17.2/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,256,['/rosout']
