time,.transforms
2025/07/05/17:49:30.931672,[header: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:31.333602,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 333131313
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.77382099998444
    y: -28.33829999990911
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5807739984811309
    w: 0.8140648393636956]
2025/07/05/17:49:31.334002,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 333378076
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:31.493905,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 493069171
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:31.494573,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 494066715
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.77382099998444
    y: -28.371599999903907
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5757903543471847
    w: 0.8175973751430123]
2025/07/05/17:49:31.495475,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 494588375
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:31.593323,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 592395544
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:31.593878,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 592996358
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.77382099998444
    y: -28.382699999935035
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.57278984269215
    w: 0.8197022606463289]
2025/07/05/17:49:31.593984,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 593289613
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:31.672441,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 672011852
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:31.673754,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 673019170
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.77382099998444
    y: -28.40489999999729
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5704985717685988
    w: 0.8212985934542864]
2025/07/05/17:49:31.673887,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 673318862
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:31.752891,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 752440690
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:31.753806,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 752858877
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.762488899046815
    y: -28.41599999992983
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5681310392487241
    w: 0.8229381035303718]
2025/07/05/17:49:31.753818,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 753242015
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:31.852155,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 851673841
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:31.852873,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 852334737
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.75115679971958
    y: -28.438199999992086
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5650390060098497
    w: 0.825064192464684]
2025/07/05/17:49:31.852949,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 852684020
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:31.972811,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 972543001
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:31.973818,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 972927331
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.73982470039235
    y: -28.460399999955754
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5613613999582491
    w: 0.8275707695640988]
2025/07/05/17:49:31.974036,[header: 
  seq: 0
  stamp: 
    secs: 1751712571
    nsecs: 973278999
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:32.052323,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs:  51748037
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:32.053066,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs:  52659034
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.73982470039235
    y: -28.471499999986882
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.559048200601848
    w: 0.8291351575007756]
2025/07/05/17:49:32.053328,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs:  53123474
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:32.151589,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 151225328
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:32.152138,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 151795625
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.728492599454725
    y: -28.49369999995055
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5562956155003046
    w: 0.8309844692743283]
2025/07/05/17:49:32.152144,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 151974201
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:32.252191,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 251788616
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:32.252941,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 252460479
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.71716050012749
    y: -28.515899999914218
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5536095885473266
    w: 0.8327763345991887]
2025/07/05/17:49:32.252946,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 252756595
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:32.351262,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 350802659
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:32.351826,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 351408243
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.70582839918987
    y: -28.549199999909014
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5509906168844443
    w: 0.8345114379715233]
2025/07/05/17:49:32.352068,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 351613044
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:32.513608,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 512897014
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:32.514521,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 513628721
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.6831642005354
    y: -28.593599999934938
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5466135923352731
    w: 0.8373849656366705]
2025/07/05/17:49:32.514881,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 514505386
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:32.633762,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 633492946
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:32.634153,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 633967161
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.6831642005354
    y: -28.615799999997193
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5433209829879193
    w: 0.8395250499211093]
2025/07/05/17:49:32.634289,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 634086370
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:32.732194,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 731834650
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:32.733334,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 732559919
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.67183209959778
    y: -28.63799999996086
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5406074473848378
    w: 0.8412749775382897]
2025/07/05/17:49:32.733415,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 732890605
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:32.834970,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 834341526
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:32.836582,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 835447549
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.660500000270545
    y: -28.671299999955657
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5379618406545932
    w: 0.842969191607571]
2025/07/05/17:49:32.836650,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 835849523
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:32.932188,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 931871652
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:32.932559,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 932336330
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.63783580000569
    y: -28.693499999919325
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.535384632481223
    w: 0.8446083680043347]
2025/07/05/17:49:32.932624,[header: 
  seq: 0
  stamp: 
    secs: 1751712572
    nsecs: 932455539
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:33.033842,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs:  33608436
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:33.034159,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs:  33951520
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.62650369906807
    y: -28.71569999998158
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5328024297574971
    w: 0.8462396651330563]
2025/07/05/17:49:33.034163,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs:  34061670
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:33.132049,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 131456613
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:33.133048,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 132510423
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.6038395004136
    y: -28.73789999994525
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5301412645430199
    w: 0.8479093345569017]
2025/07/05/17:49:33.133327,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 133054018
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:33.234557,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 234092473
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:33.236110,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 235223293
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.59250739947598
    y: -28.760099999908917
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5273265809669695
    w: 0.8496626842492766]
2025/07/05/17:49:33.237090,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 235666275
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:33.333287,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 331707477
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:33.333503,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 332437992
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.56984319921112
    y: -28.782299999971173
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5245803958027434
    w: 0.8513609154403536]
2025/07/05/17:49:33.333523,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 332842826
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:33.494042,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 492969989
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:33.495117,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 494414091
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.54717900055665
    y: -28.81559999996597
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5195191118795092
    w: 0.8544588301328074]
2025/07/05/17:49:33.495192,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 494738578
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:33.593734,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 593132972
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:33.594402,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 593817710
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.53584689961903
    y: -28.848899999960764
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.5136161303916583
    w: 0.8580200875279662]
2025/07/05/17:49:33.594512,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 594138622
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:33.672284,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 671673536
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:33.673346,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 672416925
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
    x: -56.513182699354175
    y: -28.871099999924432
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.508365233611544
    w: 0.8611415616813999]
2025/07/05/17:49:33.673473,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 673088073
  frame_id: "asv/base_link"
child_frame_id: "asv/laser_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.7071067811865476
    w: 0.7071067811865477]
2025/07/05/17:49:33.772732,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 772096395
  frame_id: "asv/odom"
child_frame_id: "asv/base_link"
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]
2025/07/05/17:49:33.774313,[header: 
  seq: 0
  stamp: 
    secs: 1751712573
    nsecs: 773256540
  frame_id: "map"
child_frame_id: "asv/odom"
transform: 
  translation: 
